STATION,NAME,DATE,TMAX,TMIN
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/30/17,54,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/31/17,54,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/1/17,54,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/2/17,51,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/3/17,54,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/4/17,61,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/5/17,56,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/6/17,55,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/7/17,58,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/8/17,49,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/9/17,56,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/10/17,54,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/11/17,60,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/12/17,62,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/13/17,55,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/14/17,55,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/15/17,57,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/16/17,66,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/17/17,60,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/18/17,61,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/19/17,57,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/20/17,60,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/21/17,67,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/22/17,61,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/23/17,57,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/24/17,57,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/25/17,57,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/26/17,58,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/27/17,56,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/28/17,59,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/29/17,56,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/30/17,57,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/1/17,53,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/2/17,62,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/3/17,59,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/4/17,76,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/5/17,58,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/6/17,58,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/7/17,60,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/8/17,63,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/9/17,64,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/10/17,65,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/11/17,61,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/12/17,59,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/13/17,57,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/14/17,59,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/15/17,51,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/16/17,53,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/17/17,59,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/18/17,64,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/19/17,67,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/20/17,70,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/21/17,73,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/22/17,79,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/23/17,70,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/24/17,61,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/25/17,67,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/26/17,76,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/27/17,80,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/28/17,83,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/29/17,71,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/30/17,56,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/31/17,68,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/1/17,61,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/2/17,69,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/3/17,61,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/4/17,63,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/5/17,71,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/6/17,78,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/7/17,74,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/8/17,63,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/9/17,65,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/10/17,64,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/11/17,70,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/12/17,65,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/13/17,64,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/14/17,64,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/15/17,63,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/16/17,65,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/17/17,63,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/18/17,60,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/19/17,69,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/20/17,67,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/21/17,67,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/22/17,71,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/23/17,77,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/24/17,86,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/25/17,84,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/26/17,70,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/27/17,70,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/28/17,70,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/29/17,75,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/30/17,78,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/1/17,66,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/2/17,69,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/3/17,70,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/4/17,74,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/5/17,81,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/6/17,79,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/7/17,69,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/8/17,77,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/9/17,75,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/10/17,69,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/11/17,69,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/12/17,69,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/13/17,68,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/14/17,74,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/15/17,71,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/16/17,71,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/17/17,75,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/18/17,78,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/19/17,71,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/20/17,70,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/21/17,69,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/22/17,75,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/23/17,73,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/24/17,76,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/25/17,80,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/26/17,71,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/27/17,66,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/28/17,72,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/29/17,72,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/30/17,74,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/31/17,78,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/1/17,78,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/2/17,83,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/3/17,82,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/4/17,77,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/5/17,68,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/6/17,76,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/7/17,78,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/8/17,80,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/9/17,81,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/10/17,81,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/11/17,72,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/12/17,71,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/13/17,70,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/14/17,70,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/15/17,75,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/16/17,70,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/17/17,70,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/18/17,69,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/19/17,73,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/20/17,72,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/21/17,79,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/22/17,80,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/23/17,72,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/24/17,69,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/25/17,73,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/26/17,80,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/27/17,82,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/28/17,83,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/29/17,79,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/30/17,72,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/31/17,75,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/1/17,80,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/2/17,86,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/3/17,85,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/4/17,87,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/5/17,82,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/6/17,75,63
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/7/17,72,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/8/17,69,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/9/17,62,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/10/17,69,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/11/17,79,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/12/17,72,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/13/17,68,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/14/17,78,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/15/17,72,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/16/17,75,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/17/17,65,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/18/17,61,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/19/17,58,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/20/17,59,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/21/17,65,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/22/17,65,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/23/17,67,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/24/17,67,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/25/17,65,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/26/17,70,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/27/17,72,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/28/17,85,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/29/17,64,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/30/17,57,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/1/17,60,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/2/17,67,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/3/17,68,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/4/17,65,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/5/17,67,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/6/17,58,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/7/17,56,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/8/17,59,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/9/17,61,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/10/17,57,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/11/17,53,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/12/17,51,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/13/17,52,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/14/17,53,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/15/17,62,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/16/17,57,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/17/17,58,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/18/17,59,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/19/17,55,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/20/17,53,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/21/17,56,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/22/17,58,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/23/17,61,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/24/17,65,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/25/17,52,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/26/17,62,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/27/17,65,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/28/17,65,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/29/17,68,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/30/17,63,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/31/17,54,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/1/17,52,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/2/17,49,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/3/17,34,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/4/17,36,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/5/17,39,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/6/17,45,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/7/17,45,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/8/17,52,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/9/17,51,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/10/17,53,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/11/17,55,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/12/17,54,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/13/17,55,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/14/17,53,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/15/17,51,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/16/17,47,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/17/17,49,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/18/17,53,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/19/17,51,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/20/17,48,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/21/17,60,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/22/17,68,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/23/17,58,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/24/17,52,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/25/17,53,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/26/17,64,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/27/17,48,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/28/17,50,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/29/17,50,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/30/17,49,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/1/17,47,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/2/17,46,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/3/17,43,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/4/17,43,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/5/17,44,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/6/17,51,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/7/17,50,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/8/17,47,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/9/17,47,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/10/17,50,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/11/17,49,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/12/17,48,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/13/17,49,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/14/17,48,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/15/17,44,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/16/17,45,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/17/17,50,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/18/17,48,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/19/17,40,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/20/17,39,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/21/17,35,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/22/17,39,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/23/17,35,23
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/24/17,33,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/25/17,35,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/26/17,32,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/27/17,32,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/28/17,48,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/29/17,43,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/30/17,46,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/31/17,35,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/1/18,35,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/2/18,37,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/3/18,41,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/4/18,42,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/5/18,56,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/6/18,49,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/7/18,48,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/8/18,46,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/9/18,46,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/10/18,45,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/11/18,39,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/12/18,38,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/13/18,46,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/14/18,54,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/15/18,53,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/16/18,55,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/17/18,62,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/18/18,50,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/19/18,48,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/20/18,50,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/21/18,51,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/22/18,46,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/23/18,48,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/24/18,51,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/25/18,42,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/26/18,43,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/27/18,49,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/28/18,56,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/29/18,56,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/30/18,46,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/31/18,44,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/1/18,45,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/2/18,52,40
